Semester_Week,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,hour,minute,sin_hour,cos_hour,Day_Of_Week,Is_weekend,Semester_Spring 2017,Class_Standing_Graduate,Class_Standing_Junior,Class_Standing_Other,Class_Standing_Senior,Class_Standing_Sophomore,Expected_Graduation_Fall Semester 2019,Expected_Graduation_Fall Semester 2020,Expected_Graduation_Spring Semester 2017,Expected_Graduation_Spring Semester 2018,Expected_Graduation_Spring Semester 2020,Expected_Graduation_Spring Semester 2021,Expected_Graduation_Summer Semester 2017,Expected_Graduation_Summer Semester 2018,Expected_Graduation_Summer Semester 2019,Expected_Graduation_Summer Semester 2020,Gender_MALE,time_bin_Evening,time_bin_Morning,course_level_Grad level Course,course_level_Junior level Course,course_level_Senior level Course,course_level_Sophomore level Course,course_level_Unknown course number,occupancy
16,17,3.823,124.0,3.803,0.02,14,31,-0.4999999999999998,-0.8660254037844388,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
6,18,4.0,184.0,4.0,0.0,16,44,-0.8660254037844384,-0.5000000000000004,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29
7,15,4.0,131.0,4.0,0.0,14,1,-0.4999999999999998,-0.8660254037844388,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
6,15,4.0,131.0,4.0,0.0,11,1,0.258819045102521,-0.9659258262890682,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12
6,13,2.2,57.0,2.684,-0.484,10,38,0.49999999999999994,-0.8660254037844387,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
2,19,3.176,133.0,3.701,-0.525,14,16,-0.4999999999999998,-0.8660254037844388,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,19,3.176,133.0,3.701,-0.525,12,55,1.2246467991473532e-16,-1.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7,19,3.176,133.0,3.701,-0.525,17,5,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
4,19,3.176,133.0,3.701,-0.525,14,45,-0.4999999999999998,-0.8660254037844388,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2,12,3.0,94.0,2.786,0.214,13,30,-0.2588190451025208,-0.9659258262890683,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
7,22,3.578,143.0,3.411,0.167,16,44,-0.8660254037844384,-0.5000000000000004,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
15,22,3.578,143.0,3.411,0.167,18,5,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12
11,22,3.578,143.0,3.411,0.167,18,38,-1.0,-1.8369701987210297e-16,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
13,22,3.578,143.0,3.411,0.167,18,5,-1.0,-1.8369701987210297e-16,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15
4,22,3.578,143.0,3.411,0.167,19,14,-0.9659258262890684,0.2588190451025203,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13
5,22,3.578,143.0,3.411,0.167,19,17,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18
10,22,3.578,143.0,3.411,0.167,20,1,-0.8660254037844386,0.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
9,22,3.578,143.0,3.411,0.167,19,12,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17
7,22,3.578,143.0,3.411,0.167,20,36,-0.8660254037844386,0.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19
8,22,3.578,143.0,3.411,0.167,17,47,-0.9659258262890683,-0.25881904510252063,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
9,22,3.578,143.0,3.411,0.167,16,38,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
6,22,3.578,143.0,3.411,0.167,21,4,-0.7071067811865477,0.7071067811865474,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15
3,22,3.578,143.0,3.411,0.167,20,50,-0.8660254037844386,0.5,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9
6,22,3.578,143.0,3.411,0.167,18,35,-1.0,-1.8369701987210297e-16,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,24
5,22,3.578,143.0,3.411,0.167,13,32,-0.2588190451025208,-0.9659258262890683,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,22,3.578,143.0,3.411,0.167,17,41,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
13,12,2.333,170.0,2.705,-0.372,18,23,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
8,12,2.333,170.0,2.705,-0.372,12,2,1.2246467991473532e-16,-1.0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11,12,2.333,170.0,2.705,-0.372,19,34,-0.9659258262890684,0.2588190451025203,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
15,12,2.333,170.0,2.705,-0.372,15,53,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10,12,2.333,170.0,2.705,-0.372,19,32,-0.9659258262890684,0.2588190451025203,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
8,12,2.333,170.0,2.705,-0.372,18,11,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
13,12,2.333,170.0,2.705,-0.372,16,4,-0.8660254037844384,-0.5000000000000004,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
16,12,2.333,170.0,2.705,-0.372,19,28,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
8,12,2.333,170.0,2.705,-0.372,19,30,-0.9659258262890684,0.2588190451025203,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
8,12,2.333,170.0,2.705,-0.372,20,32,-0.8660254037844386,0.5,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
15,12,2.333,170.0,2.705,-0.372,19,25,-0.9659258262890684,0.2588190451025203,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
14,12,2.333,170.0,2.705,-0.372,13,14,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
9,12,2.333,170.0,2.705,-0.372,11,49,0.258819045102521,-0.9659258262890682,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
13,12,2.333,170.0,2.705,-0.372,19,19,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
10,12,2.333,170.0,2.705,-0.372,13,34,-0.2588190451025208,-0.9659258262890683,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
10,12,2.333,170.0,2.705,-0.372,20,30,-0.8660254037844386,0.5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
4,17,4.0,142.0,4.0,0.0,13,22,-0.2588190451025208,-0.9659258262890683,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,14
9,21,3.833,127.0,3.579,0.254,14,31,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
6,17,2.411,60.0,2.703,-0.292,14,32,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
15,20,3.812,134.0,3.835,-0.023,18,17,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
3,17,3.529,145.0,3.761,-0.232,9,24,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2
2,17,3.529,145.0,3.761,-0.232,12,54,1.2246467991473532e-16,-1.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9
2,17,3.529,145.0,3.761,-0.232,17,56,-0.9659258262890683,-0.25881904510252063,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18
5,17,3.529,145.0,3.761,-0.232,17,25,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23
5,17,3.529,145.0,3.761,-0.232,15,29,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24
12,17,3.529,145.0,3.761,-0.232,9,49,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7
7,17,3.529,145.0,3.761,-0.232,9,18,0.7071067811865476,-0.7071067811865475,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2
5,17,3.529,145.0,3.761,-0.232,16,16,-0.8660254037844384,-0.5000000000000004,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23
6,17,3.529,145.0,3.761,-0.232,15,14,-0.7071067811865471,-0.7071067811865479,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17
10,17,3.529,145.0,3.761,-0.232,16,14,-0.8660254037844384,-0.5000000000000004,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16
10,17,3.529,145.0,3.761,-0.232,16,52,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21
9,17,3.529,145.0,3.761,-0.232,15,25,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17
11,20,3.562,146.0,3.849,-0.287,14,39,-0.4999999999999998,-0.8660254037844388,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
16,16,4.0,123.0,4.0,0.0,14,42,-0.4999999999999998,-0.8660254037844388,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28
6,16,4.0,123.0,4.0,0.0,20,20,-0.8660254037844386,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,16
10,16,4.0,123.0,4.0,0.0,11,45,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,11
8,16,4.0,123.0,4.0,0.0,18,11,-1.0,-1.8369701987210297e-16,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
9,16,4.0,123.0,4.0,0.0,15,41,-0.7071067811865471,-0.7071067811865479,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7
10,16,4.0,123.0,4.0,0.0,19,16,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,18
15,16,4.0,123.0,4.0,0.0,20,18,-0.8660254037844386,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,9
7,14,3.5,122.0,4.0,-0.5,13,53,-0.2588190451025208,-0.9659258262890683,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14
13,14,3.5,122.0,4.0,-0.5,13,55,-0.2588190451025208,-0.9659258262890683,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17
9,14,3.5,122.0,4.0,-0.5,13,55,-0.2588190451025208,-0.9659258262890683,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10
16,14,3.5,122.0,4.0,-0.5,13,54,-0.2588190451025208,-0.9659258262890683,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12
16,14,3.5,122.0,4.0,-0.5,14,0,-0.4999999999999998,-0.8660254037844388,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24
15,14,3.5,122.0,4.0,-0.5,13,54,-0.2588190451025208,-0.9659258262890683,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14
10,14,3.5,122.0,4.0,-0.5,14,0,-0.4999999999999998,-0.8660254037844388,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19
12,14,3.5,122.0,4.0,-0.5,14,17,-0.4999999999999998,-0.8660254037844388,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15
6,16,3.23,123.0,3.666,-0.436,15,47,-0.7071067811865471,-0.7071067811865479,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
13,16,3.23,123.0,3.666,-0.436,13,56,-0.2588190451025208,-0.9659258262890683,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29
9,16,3.23,123.0,3.666,-0.436,15,43,-0.7071067811865471,-0.7071067811865479,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
16,16,3.23,123.0,3.666,-0.436,13,30,-0.2588190451025208,-0.9659258262890683,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21
17,16,3.23,123.0,3.666,-0.436,16,45,-0.8660254037844384,-0.5000000000000004,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
11,16,3.23,123.0,3.666,-0.436,11,30,0.258819045102521,-0.9659258262890682,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8
7,16,3.23,123.0,3.666,-0.436,12,51,1.2246467991473532e-16,-1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
3,12,2.666,143.0,3.465,-0.799,18,40,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
2,12,2.666,143.0,3.465,-0.799,13,54,-0.2588190451025208,-0.9659258262890683,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
2,12,2.666,143.0,3.465,-0.799,16,41,-0.8660254037844384,-0.5000000000000004,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30
6,12,2.666,143.0,3.465,-0.799,18,28,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14
2,12,2.666,143.0,3.465,-0.799,17,27,-0.9659258262890683,-0.25881904510252063,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
15,13,3.538,128.0,3.806,-0.268,15,37,-0.7071067811865471,-0.7071067811865479,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10,13,3.538,128.0,3.806,-0.268,9,45,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
6,13,3.538,128.0,3.806,-0.268,12,53,1.2246467991473532e-16,-1.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6,13,3.538,128.0,3.806,-0.268,12,52,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11,13,3.538,128.0,3.806,-0.268,9,32,0.7071067811865476,-0.7071067811865475,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
4,13,3.538,128.0,3.806,-0.268,12,51,1.2246467991473532e-16,-1.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14
6,13,3.538,128.0,3.806,-0.268,15,23,-0.7071067811865471,-0.7071067811865479,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20
12,13,3.538,128.0,3.806,-0.268,10,24,0.49999999999999994,-0.8660254037844387,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
12,13,3.538,128.0,3.806,-0.268,14,55,-0.4999999999999998,-0.8660254037844388,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23
7,13,3.538,128.0,3.806,-0.268,16,10,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
9,13,3.538,128.0,3.806,-0.268,13,22,-0.2588190451025208,-0.9659258262890683,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
11,15,2.444,180.0,3.048,-0.604,15,3,-0.7071067811865471,-0.7071067811865479,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
15,15,2.444,180.0,3.048,-0.604,15,53,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
8,16,2.562,126.0,2.702,-0.14,18,16,-1.0,-1.8369701987210297e-16,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,10
7,16,4.0,123.0,3.649,0.351,14,31,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6,16,4.0,123.0,3.649,0.351,17,3,-0.9659258262890683,-0.25881904510252063,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2,16,4.0,123.0,3.649,0.351,14,30,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,16,4.0,123.0,3.649,0.351,17,50,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10,17,3.647,132.0,3.769,-0.122,8,13,0.8660254037844388,-0.4999999999999998,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8,17,3.647,132.0,3.769,-0.122,8,9,0.8660254037844388,-0.4999999999999998,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
16,17,3.647,132.0,3.769,-0.122,18,43,-1.0,-1.8369701987210297e-16,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,11
10,17,3.647,132.0,3.769,-0.122,18,21,-1.0,-1.8369701987210297e-16,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,15
15,17,3.647,132.0,3.769,-0.122,17,54,-0.9659258262890683,-0.25881904510252063,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10
9,17,3.647,132.0,3.769,-0.122,17,54,-0.9659258262890683,-0.25881904510252063,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14
11,17,3.647,132.0,3.769,-0.122,8,3,0.8660254037844388,-0.4999999999999998,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2,17,3.647,132.0,3.769,-0.122,8,21,0.8660254037844388,-0.4999999999999998,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6,17,3.647,132.0,3.769,-0.122,9,14,0.7071067811865476,-0.7071067811865475,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4
4,17,3.647,132.0,3.769,-0.122,18,7,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9
12,17,3.647,132.0,3.769,-0.122,9,19,0.7071067811865476,-0.7071067811865475,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
15,17,3.647,132.0,3.769,-0.122,9,21,0.7071067811865476,-0.7071067811865475,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4
16,17,3.647,132.0,3.769,-0.122,19,42,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,14
15,17,3.647,132.0,3.769,-0.122,17,59,-0.9659258262890683,-0.25881904510252063,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
4,17,3.647,132.0,3.769,-0.122,9,33,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
12,17,3.647,132.0,3.769,-0.122,8,14,0.8660254037844388,-0.4999999999999998,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
14,17,3.647,132.0,3.769,-0.122,8,27,0.8660254037844388,-0.4999999999999998,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
3,17,3.647,132.0,3.769,-0.122,9,52,0.7071067811865476,-0.7071067811865475,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3
8,17,3.647,132.0,3.769,-0.122,18,20,-1.0,-1.8369701987210297e-16,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,11
10,17,3.647,132.0,3.769,-0.122,19,43,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,14
11,17,3.647,132.0,3.769,-0.122,17,54,-0.9659258262890683,-0.25881904510252063,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12
3,17,3.647,132.0,3.769,-0.122,9,52,0.7071067811865476,-0.7071067811865475,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6
13,17,3.647,132.0,3.769,-0.122,17,47,-0.9659258262890683,-0.25881904510252063,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16
16,17,3.647,132.0,3.769,-0.122,9,10,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
7,17,3.647,132.0,3.769,-0.122,8,18,0.8660254037844388,-0.4999999999999998,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
13,17,3.647,132.0,3.769,-0.122,9,10,0.7071067811865476,-0.7071067811865475,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
5,17,3.647,132.0,3.769,-0.122,8,12,0.8660254037844388,-0.4999999999999998,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
9,17,3.647,132.0,3.769,-0.122,8,12,0.8660254037844388,-0.4999999999999998,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12,17,3.647,132.0,3.769,-0.122,8,2,0.8660254037844388,-0.4999999999999998,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12,17,3.647,132.0,3.769,-0.122,17,25,-0.9659258262890683,-0.25881904510252063,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
14,15,2.6,127.0,2.514,0.086,17,51,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6
4,15,2.6,127.0,2.514,0.086,18,49,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,13
14,15,2.6,127.0,2.514,0.086,12,53,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
7,15,2.6,127.0,2.514,0.086,18,21,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,14
